,comp_1,comp_2,label,importance_score
20660,11.0133505,-49.216408,1,-0.4499588767477382
20661,11.947104,-49.111794,0,-0.3672423921983316
20662,14.052665,-49.133575,0,-0.2966161438138879
20663,14.740077,-49.30925,0,-0.24850193866760664
20664,15.205337,-49.195057,0,-0.21568558336270707
20665,17.264034,-47.05256,0,-0.17026201386441078
20666,17.669527,-46.846428,0,-0.11223123017271765
20667,18.31074,-46.797123,0,-0.06202561391140876
20668,19.158075,-46.79825,0,-0.01768299847256491
20669,20.476513,-46.5361,0,-0.022429796733638818
20670,21.46713,-46.123405,0,-0.05100458230525201
20671,23.322771,-46.26724,0,-0.08095405945247328
20672,24.969543,-46.74248,0,-0.11599107037950886
20673,33.30987,-52.023987,0,-0.1496416402302902
20674,33.314865,-52.033787,0,-0.1869110562801081
20675,33.28941,-52.09944,0,-0.2230995182704735
20676,33.005196,-52.814453,0,-0.2593467277640701
20677,32.735325,-53.391735,0,-0.2910586300082247
20678,32.51479,-54.19544,0,-0.33046645517565504
20679,32.431366,-54.401127,0,-0.34223945482317003
20680,32.57666,-54.47473,0,-0.330043473152391
20681,32.383106,-54.645298,0,-0.35512865703207613
20682,30.252285,-56.157284,0,-0.3720831864645752
20683,32.74289,-56.89455,0,-0.3572200681471038
20684,32.969902,-57.11502,0,-0.3535424744448361
20685,33.281456,-57.27087,0,-0.34370814240394787
20686,33.394173,-57.338455,0,-0.3246974503583598
20687,33.340164,-57.40184,0,-0.32459170485254374
20688,33.349792,-57.490105,0,-0.3339560568675831
20689,33.319496,-57.54928,0,-0.3459287980260839
20690,23.295694,-65.14927,0,-0.3347785219128187
20691,73.083725,-55.6262,0,-0.4722124309716837
20692,94.59001,-38.23994,0,-0.4239572318176478
20693,93.15987,65.214615,0,-0.46219010692045587
20694,113.12291,17.284328,0,-0.2760897661849372
20695,115.59201,13.401315,0,-0.46529197509105863
20696,58.41912,103.33939,0,-0.9528140054047702
20697,105.639725,6.8677125,0,-0.9757960286687815
20698,70.491615,-52.259544,0,-0.9575608036658441
20699,51.304565,-72.135574,0,-0.5983550699095288
20700,51.376953,-72.121765,0,-0.5240747268241099
20701,51.311924,-72.09186,0,-0.5195629185759605
20702,51.274418,-72.093956,0,-0.5720596874632828
20703,51.273197,-72.06075,0,-0.56684290917636
20704,51.075634,-71.97624,0,-0.5010927035600987
20705,50.884693,-71.79292,0,-0.42751733051345314
20706,49.978363,-70.27844,0,-0.3646927505581013
20707,49.934654,-70.07749,0,-0.38496063917283513
20708,49.85366,-69.86104,0,-0.36760662671836447
20709,49.77692,-69.86559,0,-0.371542709434849
20710,49.866085,-69.82453,0,-0.3753142991422864
20711,49.974094,-69.559425,0,-0.3529315004112325
20712,50.17695,-69.645355,0,-0.36332980848313945
20713,50.46133,-69.60316,0,-0.3722594289742686
20714,50.493484,-69.78992,0,-0.4188461990365409
20715,50.35383,-73.01653,0,-0.43690518152978497
20716,50.308304,-73.23378,0,-0.43396780636822935
20717,50.298492,-73.26464,0,-0.4368816825284925
20718,50.71764,-72.66951,0,-0.48414992362824577
20719,50.735905,-72.60166,0,-0.47671248971918695
20720,50.774567,-72.58282,0,-0.49632240629773233
20721,50.766872,-72.57462,0,-0.48136529197509104
20722,50.60305,-72.49411,0,-0.44881917518505465
20723,50.586372,-72.15827,0,-0.41573258136529195
20724,50.65085,-72.19915,0,-0.4170720244389613
20725,51.020058,-72.116104,0,-0.429620491129127
20726,51.16581,-72.08344,0,-0.38881447538479613
20727,51.126423,-72.0549,0,-0.3305487016801786
20728,51.20441,-71.995514,0,-0.26543296909881325
20729,51.211235,-71.94526,0,-0.1912231230172718
20730,51.158062,-71.892525,0,-0.10414757372811655
20731,51.14697,-71.78369,0,-0.034778521912818716
20732,51.190407,-71.85174,0,-0.017189519445423573
20733,-1.5591248,-69.60377,1,-0.05456468100105746
20734,-1.1437613,-69.89819,1,-0.08257549054165197
20735,-2.5936267,25.94077,1,-0.11904594054752672
20736,-2.904433,25.790987,1,-0.15242627188344496
20737,-3.1958423,25.838017,1,-0.20065797203618846
20738,-5.1297784,28.046112,1,-0.28002584890142174
20739,-10.098951,31.927233,1,-0.3964516508048408
20740,-11.083893,31.317247,1,-0.5911173775114558
20741,-11.601663,30.818737,1,-0.7806720714369639
20742,-11.952582,29.984354,1,-0.852590764892492
20743,-12.657162,28.815374,1,-0.9035483491951593
20744,-14.353524,23.333332,1,-0.7570790741393489
20745,-14.373228,23.069172,1,-0.7765832452120784
20746,-14.328112,22.71624,1,-0.7368346845259075
20747,9.231861,-44.880634,1,-0.38270473504876046
20748,9.234804,-44.838623,1,-0.3649512395723182
20749,9.235289,-44.832508,1,-0.35941722476794735
20750,9.415649,-44.726444,1,-0.38671131476912235
20751,9.562893,-44.68613,0,-0.37947362237104926
20752,9.687576,-44.639145,0,-0.3727294090001175
20753,9.878638,-44.480423,0,-0.3740688520737868
20754,10.202661,-44.069458,0,-0.37678298672306426
20755,10.269433,-44.08172,0,-0.3502173657619551
20756,10.448885,-44.003784,0,-0.3156738338620609
20757,10.454341,-43.93432,0,-0.28563036070966985
20758,14.825628,-42.818092,0,-0.22644812595464694
20759,15.233941,-42.745438,0,-0.16935730231465163
20760,15.6280775,-42.577812,0,-0.10776641992715309
20761,16.118603,-42.268795,0,-0.05179179884854895
20762,16.615337,-41.931496,0,-0.001257196569145802
20763,16.982868,-41.744755,0,-0.02395723181764775
20764,17.364614,-41.467087,0,-0.058512513218188233
20765,17.811075,-41.150646,0,-0.09499471272470919
20766,18.644197,-33.380642,0,-0.12530842439196335
20767,18.617954,-33.34202,0,-0.1633415579837857
20768,18.59804,-33.306427,0,-0.21230172717659498
20769,18.579195,-33.288723,0,-0.2479144636352955
20770,18.791758,-33.28589,0,-0.3030901186699565
20771,18.932373,-33.235607,0,-0.35341322993772767
20772,24.672623,-36.8164,0,-0.3992010339560569
20773,24.847635,-36.917023,0,-0.4725296674891317
20774,25.06854,-37.007236,0,-0.5099988250499354
20775,25.333227,-37.159554,0,-0.592656562096111
20776,25.41216,-37.224293,0,-0.6407942662436846
20777,25.510096,-37.308495,0,-0.7418399718011983
20778,26.038477,-37.794174,0,-0.7581600281988015
20779,26.15823,-37.905582,0,-0.7944659851956293
20780,26.195236,-38.00374,0,-0.6959464222770533
20781,79.601295,-68.225945,0,-0.735542239454823
20782,95.52933,-32.01651,0,-0.6280225590412407
20783,89.04307,70.40352,0,-0.6475737281165551
20784,115.591385,30.210934,0,-0.3137939137586653
20785,111.52353,30.230736,0,-0.2690635647984961
20786,89.36927,52.514866,1,-0.18027258841499236
20787,88.42749,34.56832,1,-0.15702032663611798
20788,84.859665,-53.412624,1,-0.1921160850663847
20789,2.5422642,16.463043,1,-0.39304429561743626
20790,2.5411007,16.445568,1,-0.420326636117965
20791,9.4549465,11.357945,1,-0.4427681823522501
20792,9.4707575,11.349857,1,-0.46680766067442137
20793,9.404404,11.340383,1,-0.5180472329925978
20794,9.333869,11.322281,1,-0.5127129596992127
20795,49.087605,-69.32213,0,-0.4011984490659147
20796,49.04565,-69.483635,0,-0.3839031841146751
20797,48.97842,-69.5555,0,-0.39554693925508166
20798,48.286205,-69.560104,0,-0.42026788861473385
20799,48.27917,-69.5743,0,-0.39031841146751267
20800,48.312496,-69.57848,0,-0.3933262836329456
20801,48.16613,-69.64475,0,-0.4530137469157561
20802,48.066288,-69.5713,0,-0.46852308776876983
20803,48.00665,-69.56821,0,-0.5097873340383033
20804,47.92553,-69.61007,0,-0.5213488426741864
20805,45.863564,-67.421165,0,-0.5347197744095876
20806,45.80011,-67.38451,0,-0.5286335330748443
20807,45.824055,-67.38852,0,-0.5347550229115262
20808,45.83043,-67.38704,0,-0.49866055692633066
20809,45.875507,-67.43108,0,-0.4742803430854189
20810,46.042107,-67.45059,0,-0.4399718011984491
20811,46.232788,-67.42719,0,-0.45863000822465044
20812,46.28216,-67.43698,0,-0.43475502291152623
20813,46.532955,-67.445366,0,-0.3837856891082129
20814,47.756927,-67.850266,0,-0.35342497943837387
20815,47.876633,-67.80396,0,-0.34339090588649984
20816,47.956535,-67.892746,0,-0.33662319351427566
20817,48.150593,-68.00689,0,-0.3196804135824228
20818,48.293156,-68.0669,0,-0.33195864175772527
20819,48.457626,-68.18125,0,-0.3265186229585243
20820,48.56067,-68.37121,0,-0.32990247914463633
20821,48.59769,-68.389244,0,-0.3247209493596522
20822,48.594414,-68.42821,0,-0.33199389025966397
20823,48.95259,-68.82632,0,-0.3496768887322289
20824,49.35593,-69.36087,0,-0.4148278698155328
20825,49.277916,-69.18908,0,-0.3955234402537892
20826,49.23177,-69.03998,0,-0.39822582540242035
20827,49.269966,-69.12376,0,-0.3845729056515098
20828,49.2349,-69.3907,0,-0.3862648337445659
20829,49.230938,-69.56813,0,-0.3998825049935377
20830,49.27691,-69.646416,0,-0.41167900364234516
20831,49.196484,-69.71702,0,-0.4089883679943602
20832,49.190125,-70.13258,0,-0.4514628128304547
20833,48.948544,-69.89714,0,-0.46583245212078483
20834,47.479637,-70.02253,0,-0.48433791563858536
20835,47.6458,-70.10135,0,-0.4783339208083656
20836,47.406414,-70.01198,0,-0.5101750675596287
20837,47.104443,-69.99445,0,-0.4871342967923863
20838,46.952103,-70.06653,0,-0.4844671601456938
20839,46.885338,-69.9902,0,-0.47953236987428033
20840,47.043037,-69.93724,0,-0.4808718129479497
20841,47.2413,-69.78095,0,-0.4187169545294325
20842,47.542625,-69.85612,0,-0.4358829749735636
20843,47.857525,-69.866394,0,-0.39560568675831276
20844,47.98261,-69.648506,0,-0.3643285160380684
20845,48.103027,-69.63729,0,-0.37142521442838683
20846,48.420094,-69.59446,0,-0.36472799906003994
20847,48.623535,-69.620415,0,-0.3717424509458348
20848,48.81409,-69.50268,0,-0.353589472447421
20849,48.780056,-69.43403,0,-0.3581482786981553
20850,48.66239,-69.20924,0,-0.3676418752203031
20851,48.612045,-69.033936,0,-0.36652567265891195
20852,48.656307,-69.01029,0,-0.3660086946304782
20853,48.64241,-69.10912,0,-0.376136764187522
20854,48.079575,-68.70548,0,-0.3647045000587475
20855,47.90207,-68.62421,0,-0.34575255551639056
20856,47.858044,-68.52676,0,-0.3428034308541887
20857,47.932236,-68.58261,0,-0.34576430501703675
20858,47.792206,-68.4394,0,-0.3358359769709788
20859,47.589504,-68.01554,0,-0.3470215015861826
20860,47.599583,-67.94577,0,-0.3660674421337093
20861,47.64827,-67.91082,0,-0.39575843026671365
20862,47.774788,-67.91687,0,-0.39784984138174123
20863,48.1407,-67.94515,0,-0.40753142991422864
20864,48.46983,-67.886536,0,-0.38909646340030546
20865,48.60036,-67.82597,0,-0.3798143578897897
20866,48.698784,-67.78542,0,-0.4034896016919281
20867,48.786484,-67.71158,0,-0.4241569733286335
20868,48.98066,-67.80806,0,-0.4194454235694983
20869,49.048244,-68.00074,0,-0.42442721184349663
20870,49.02458,-68.02232,0,-0.42996122664786746
20871,70.40245,-52.69143,0,-0.772647162495594
20872,92.69387,-38.23178,0,-0.6543179414874868
20873,94.65939,66.87091,0,-0.6269533544824345
20874,115.37743,13.503102,0,-0.299365526965104
20875,113.49199,14.944486,1,-0.44178122429796735
20876,57.32082,101.93679,1,-0.9323933732816354
20877,104.66986,5.7240176,1,-0.9736341205498766
20878,72.13319,-53.007294,1,-0.9568910821290095
20879,33.744232,-75.43777,1,-0.846786511573258
20880,25.130424,-75.291756,1,-0.8661026906356479
20881,25.167347,-75.171524,1,-0.8870755492891551
20882,25.122362,-75.235535,1,-0.885595112207731
20883,31.633888,-72.907646,0,-0.7465045235577488
20884,33.039265,-73.68965,0,-0.7676888732228879
20885,33.089424,-73.79799,0,-0.7656679591117377
20886,33.167213,-73.70322,0,-0.7063799788508986
20887,21.300875,-69.847984,1,-0.7425096933380331
20888,21.457176,-69.63555,1,-0.6885207378686405
20889,21.61984,-69.46672,1,-0.6736223710492304
20890,21.69436,-69.5135,1,-0.6902831629655739
20891,21.99063,-69.352776,1,-0.6697450358359769
20892,22.260298,-69.27655,1,-0.6615086358829749
20893,22.474216,-69.24563,1,-0.6817765244977089
20894,22.632639,-69.10649,1,-0.6718951944542356
20895,22.68,-69.09961,1,-0.6556338855598637
20896,26.764597,-71.32377,0,-0.6762072611913993
20897,26.88583,-71.443985,0,-0.7022324051227822
20898,26.85382,-71.56945,0,-0.7374926565620961
20899,26.593637,-71.63084,0,-0.7432381623780988
20900,33.513977,-74.05145,0,-0.6658207026201386
20901,33.97955,-75.26996,0,-0.6500411232522618
20902,34.05782,-75.2825,0,-0.7211843496651391
20903,34.0704,-75.36437,0,-0.7495946422277053
20904,34.17989,-75.36649,0,-0.7451063329808483
20905,34.155685,-75.25938,0,-0.7258489014216896
20906,34.1983,-75.20622,0,-0.7450710844789095
20907,34.216747,-75.18692,0,-0.7684760897661849
20908,24.792828,-75.38644,1,-0.8035483491951592
20909,24.791431,-75.393715,1,-0.8085183879685112
20910,31.501333,-73.13504,1,-0.6761250146868758
20911,31.49191,-73.12465,1,-0.6454470684995888
20912,31.459867,-73.03458,1,-0.643026671366467
20913,31.285637,-72.865395,1,-0.6338033133591823
20914,31.299618,-72.85763,1,-0.6556103865585713
20915,30.887701,-72.801414,1,-0.7001527435084007
20916,27.207287,-72.51306,1,-0.6239102338150628
20917,27.45087,-72.509155,1,-0.600375984020679
20918,27.670982,-72.496124,1,-0.627881565033486
20919,28.016987,-72.463326,1,-0.6024438961344143
20920,28.565882,-72.22577,1,-0.56631418164728
20921,28.739323,-72.08476,1,-0.6003407355187405
20922,28.777182,-72.014145,1,-0.6494301492186582
20923,28.69816,-71.88187,1,-0.6271530959934203
20924,28.692623,-71.79635,1,-0.5911878745153331
20925,34.692944,-74.22647,1,-0.5555633885559863
20926,34.75433,-74.24009,1,-0.5879920103395606
20927,34.72487,-74.30526,1,-0.6482317001527436
20928,34.699062,-74.35307,1,-0.680836564446011
20929,34.62044,-74.52827,1,-0.6717424509458347
20930,34.498646,-74.64893,1,-0.6820937610151568
20931,34.463974,-74.695625,1,-0.7081894019504169
20932,34.456886,-74.60317,0,-0.7082011514510631
20933,34.436657,-74.57237,0,-0.7137351662554341
20934,34.532845,-74.11765,0,-0.5911996240159794
20935,34.478092,-74.11587,0,-0.591763600046998
20936,34.368385,-74.18043,0,-0.6406297732346375
20937,34.300045,-74.18328,0,-0.6490424156973329
20938,33.99286,-73.77865,0,-0.5272470919985901
20939,34.111355,-73.80498,0,-0.5786276583245212
20940,34.073517,-73.75488,0,-0.578721654329691
20941,49.319683,-67.75944,0,-0.4437316414052403
20942,49.47614,-67.64949,0,-0.45569263306309477
20943,49.67122,-67.63912,0,-0.486535072259429
20944,49.74699,-67.65265,0,-0.48295147456233106
20945,49.773304,-67.63799,0,-0.5028316296557396
20946,49.7925,-67.657394,0,-0.4996710139819058
20947,49.80065,-67.68401,0,-0.4821760075196804
20948,49.835278,-67.71976,0,-0.4947949712137234
20949,49.842815,-67.72764,0,-0.4777934437786394
20950,49.850517,-67.783966,0,-0.4638702855128657
20951,49.73322,-67.940865,0,-0.45878275173305133
20952,49.69902,-68.11837,0,-0.4455293150041123
20953,49.58262,-68.29682,0,-0.4354952414522383
20954,32.408314,-73.3377,1,-0.5483139466572671
20955,2.7404606,-73.22035,1,-0.5724121724826695
20956,2.739655,-73.02733,1,-0.5559393725766655
20957,2.7456715,-72.72523,1,-0.4690283162965574
20958,7.178135,-70.372795,1,-0.45633885559863707
20959,7.516556,-70.295586,1,-0.4980025848901422
20960,7.704067,-70.25984,1,-0.4915991070379509
20961,73.61738,-53.980267,1,-0.7254376688990716
20962,94.40756,-39.189346,1,-0.6239924803195864
20963,93.66526,64.90516,0,-0.605545764305017
20964,113.39855,16.507229,0,-0.2930325461167901
20965,113.4463,16.390417,0,-0.41129127012101985
20966,57.55632,101.718094,0,-0.9197274115850076
20967,104.90801,5.179779,0,-0.9629655739631064
20968,71.887985,-53.572853,0,-0.9434731523910234
20969,29.392748,-72.30491,1,-0.6901186699565268
20970,22.986511,-65.954895,1,-0.7270121019856655
20971,23.011433,-65.91721,1,-0.6836094465985196
20972,23.173813,-65.85986,1,-0.6277405710257313
20973,23.156078,-65.42038,1,-0.5103983080719069
20974,23.15832,-65.43243,1,-0.5029373751615556
20975,23.210333,-65.257515,1,-0.4678298672306427
20976,23.222626,-64.91207,1,-0.46711314769122314
20977,23.175083,-64.86306,1,-0.49953001997415114
20978,23.16005,-64.79544,1,-0.4542826929855481
20979,23.185583,-64.85016,1,-0.41438138879097636
20980,10.808991,-74.91024,1,-0.37920338385618607
20981,10.740595,-74.91544,1,-0.326765362472095
20982,8.08083,-69.63791,1,-0.3047585477617202
20983,8.139446,-69.682175,1,-0.2824814945364822
20984,8.440964,-69.606155,1,-0.24158148278698155
20985,8.821378,-69.47816,1,-0.1912466220185642
20986,9.021523,-69.35833,1,-0.13005522265303726
20987,13.87291,-58.693687,1,-0.06667841616731288
20988,13.947392,-58.48744,0,-0.019186934555281393
20989,14.004003,-58.00021,0,-0.008659381976266006
20990,13.892192,-57.199802,0,-0.03742215955821879
20991,13.7040825,-56.83096,0,-0.056033368581835274
20992,13.65962,-56.776768,0,-0.07369286805310776
20993,13.617441,-56.69389,0,-0.09008342145458817
20994,13.567859,-56.634804,0,-0.10217365761955116
20995,13.538338,-56.547203,0,-0.12042063212313477
20996,13.489173,-56.435524,0,-0.1396193161790624
20997,13.396155,-56.204037,0,-0.17256491599107038
20998,11.198788,-51.05202,0,-0.21922218305722008
20999,11.069033,-50.897507,0,-0.2738338620608624
21000,10.9635315,-50.779327,0,-0.3339208083656444
21001,10.722894,-50.500248,0,-0.4230407707672424
21002,10.720659,-50.47733,0,-0.4507460932910351
21003,10.580245,-50.307755,1,-0.5127834567030901
21004,10.404057,-50.2416,1,-0.5645870050522852
21005,10.3653145,-50.229797,1,-0.5819292680061098
21006,6.781805,-52.04992,1,-0.7282927975561038
21007,6.7710176,-52.046288,1,-0.7653742215955821
21008,6.863486,-52.06592,1,-0.7450123369756785
21009,-8.896003,26.749043,1,-0.8949594642227705
21010,-8.879236,26.886354,1,-0.8902126659616965
21011,-9.037461,27.50359,1,-0.8992715309599342
21012,-9.075629,27.743563,0,-0.9373634120549876
21013,-9.004811,27.966625,0,-0.9161555633885559
21014,-8.833244,28.280489,0,-0.8975091058630007
21015,-10.604618,20.37112,0,-0.6064152273528375
21016,-10.545868,20.166775,0,-0.403536599694513
21017,-10.442421,19.978954,0,-0.24095875925273175
21018,18.044922,-50.859077,0,-0.11875220303137117
21019,18.213726,-50.81993,1,-0.07527905064034779
21020,18.7112,-50.908863,1,-0.03831512160733169
21021,19.236216,-51.051174,1,-0.01872870403007873
21022,19.686066,-51.11329,1,-0.005064034778521909
21023,19.92246,-50.775726,1,-0.0009517095523440267
21024,20.391792,-50.22775,1,-0.012795206203736337
21025,20.646326,-49.954586,1,-0.027376336505698512
21026,21.041035,-49.40266,1,-0.04719774409587593
21027,22.210772,-47.61609,1,-0.06545646810010575
21028,22.791264,-47.48061,0,-0.08920220890612149
21029,23.127415,-47.373413,0,-0.11448713429679239
21030,23.939985,-47.45115,0,-0.15975796028668782
21031,39.168884,-61.42415,0,-0.199894254494184
21032,39.24321,-61.494503,0,-0.2540477029726237
21033,39.315037,-61.528645,0,-0.30257314064152274
21034,39.45535,-61.69257,0,-0.3379978850898837
21035,39.676113,-61.914185,1,-0.34919515920573374
21036,36.191593,-58.980118,1,-0.31610856538597115
21037,36.177402,-58.968575,1,-0.3303489601691928
21038,36.14607,-58.952927,1,-0.35440018799201034
21039,36.115627,-58.941254,1,-0.388015509340853
21040,24.333288,-64.79803,1,-0.4229937727646575
21041,24.277441,-64.816826,1,-0.40468805075784275
21042,24.216726,-64.91102,1,-0.4405122782281753
21043,24.1899,-64.95396,1,-0.4449065914698625
21044,18.384666,-67.96446,1,-0.39043590647397486
21045,18.312956,-68.00784,1,-0.39884854893667016
21046,18.151756,-68.042435,1,-0.4406885207378686
21047,17.99737,-68.07555,1,-0.44067677123722243
21048,17.901527,-68.09029,1,-0.42344025378921396
21049,17.17765,-68.19714,1,-0.4569263306309482
21050,17.050653,-68.23546,1,-0.4499118787451533
21051,73.36811,-54.76408,1,-0.62248854423687
21052,94.58676,-39.006573,0,-0.5913053695217954
21053,92.990845,66.13486,0,-0.5757960286687817
21054,114.34201,18.936636,0,-0.2956644342615439
21055,115.13064,20.967089,1,-0.31165550464105274
21056,60.343277,98.70838,1,-0.36791211373516625
21057,88.137505,34.739933,1,-0.1469745035835977
21058,84.77428,-53.100624,1,-0.17146046293032546
21059,3.067509,19.296928,1,-0.3127129596992128
21060,2.995101,19.255768,1,-0.29733286335330744
21061,2.919203,19.207783,1,-0.2874397838091881
21062,-0.39129165,32.550304,1,-0.2534954764422512
21063,-0.4401354,32.53087,1,-0.23657619551169076
21064,-0.44551057,32.537033,1,-0.21592057337563156
21065,-0.41638875,32.54399,1,-0.20381858771002234
21066,-0.41239882,32.529587,1,-0.19179884854893667
21067,-0.45129094,32.502758,1,-0.2077311714252144
21068,-0.47555313,32.567833,1,-0.19977675948772178
21069,-0.43269837,32.607826,1,-0.220009399600517
21070,-0.40227002,32.592518,1,-0.24471859945952298
21071,5.730878,12.317053,1,-0.25539889554693923
21072,5.908579,12.108863,1,-0.30797791093878507
21073,5.8625865,11.990284,1,-0.3292797556103865
21074,5.8562956,12.00394,1,-0.31689578192926804
21075,1.2743297,19.686947,1,-0.24926565620961108
21076,1.2762939,19.668127,1,-0.2718481964516508
21077,1.2545992,19.589323,1,-0.28157678298672306
21078,1.1889293,19.583418,1,-0.3001762425096933
21079,1.1557006,19.543802,1,-0.30877687698272827
21080,5.811084,11.21149,0,-0.3724709199859006
21081,5.9468102,11.9109955,0,-0.3885912348725179
21082,5.970102,12.024165,0,-0.4073434379038891
21083,6.090448,12.45313,0,-0.41895194454235696
21084,21.443462,-63.837795,0,-0.48499588767477386
21085,21.42681,-63.825966,0,-0.48250499353777465
21086,21.417484,-63.902237,0,-0.45917048525437665
21087,21.584538,-63.823742,0,-0.44105275525790155
21088,21.649687,-63.952366,0,-0.41921043355657384
21089,21.59817,-63.8918,0,-0.3395723181764775
21090,20.509974,-64.0246,0,-0.2753847961461638
21091,20.050423,-64.06009,0,-0.1897779344377864
21092,19.885496,-64.09145,0,-0.09541769474797321
21093,19.801044,-64.03605,1,-0.019856656092116093
21094,19.606047,-63.892212,1,-0.03313359182234754
21095,1.5705732,20.931953,1,-0.06730113970156268
21096,1.5258231,21.055897,1,-0.09242157208318647
21097,-2.5279405,29.33425,1,-0.13098343320408884
21098,-2.593223,29.335648,1,-0.1726236634943015
21099,-2.597511,29.345282,1,-0.22127834567030902
21100,-5.951184,32.07958,1,-0.30142168957819293
21101,-6.23664,31.962181,1,-0.40350135119257435
21102,-6.582839,31.960407,1,-0.44678651157325816
21103,-6.7441444,31.849611,1,-0.39058864998237575
21104,-7.2772365,31.13052,1,-0.2846669016566796
21105,-7.3002105,31.110846,1,-0.228457290565151
21106,-10.055534,19.569035,1,-0.15434144048877924
21107,-10.163779,19.58868,1,-0.12828104805545765
21108,-10.185267,19.544327,1,-0.0969333803313359
21109,18.26288,-51.24453,1,-0.0469745035835977
21110,18.416218,-51.22689,1,-0.0343085418869698
21111,18.46913,-51.22265,1,-0.0239807308189402
21112,18.577717,-51.20769,1,-0.01469862530842439
21113,18.713919,-51.11059,1,-0.0080836564446011
21114,18.985165,-50.9195,1,-0.0045118082481494515
21115,19.833004,-50.62383,1,-0.025895899424274477
21116,20.208712,-50.53406,1,-0.046351780049347896
21117,20.72604,-50.542877,1,-0.06331805898249324
21118,21.00097,-50.592834,1,-0.08546586770062271
21119,20.367176,-62.054665,1,-0.10394783221713076
21120,20.416037,-62.143127,1,-0.13417929737986137
21121,20.443823,-62.31582,1,-0.17682998472564918
21122,20.475096,-62.59568,1,-0.2258019034191047
21123,20.421066,-62.61323,1,-0.2490071671953942
21124,20.494087,-62.650223,1,-0.2718011984490659
21125,20.560822,-62.804104,1,-0.2970861238397368
21126,20.622229,-63.026493,1,-0.3021501586182587
21127,20.670437,-63.137684,1,-0.32109035365996946
21128,20.711924,-63.146996,1,-0.3399953001997415
21129,20.655563,-63.248234,1,-0.370908236399953
21130,20.645018,-63.23816,1,-0.3877570203266361
21131,20.697107,-63.249836,1,-0.41701327693573026
21132,20.758121,-63.202816,1,-0.4604864293267536
21133,20.740215,-63.246513,1,-0.4542709434849019
21134,20.7875,-63.28747,0,-0.45937022676536243
21135,22.007988,-63.146683,0,-0.4253906708964869
21136,22.153353,-63.179962,0,-0.4630478204676301
21137,21.937244,-63.450565,0,-0.4630830689695688
21138,21.7457,-63.46909,1,-0.457549054165198
21139,18.262661,-71.52338,1,-0.4511220773117142
21140,18.288572,-71.463646,1,-0.4368934320291388
21141,73.32893,-54.966377,1,-0.5718364469510046
21142,94.604256,-38.989292,1,-0.5495476442251205
21143,93.802826,64.64186,1,-0.5843379156385854
21144,111.81039,15.552408,1,-0.2996592644812595
21145,112.06315,16.36711,1,-0.4211960991657855
21146,58.99715,99.92795,1,-0.9216425801903418
21147,105.44674,3.6497052,1,-0.9542826929855481
21148,73.807076,-55.658264,1,-0.9140406532722358
21149,15.618395,-66.74435,1,-0.6650217365761955
21150,15.468428,-66.85727,1,-0.7102808130654448
21151,15.496938,-66.900154,1,-0.6776054517682998
21152,15.748625,-66.804344,1,-0.5959229232757608
21153,24.479965,-61.757183,1,-0.5858418517213019
21154,40.416252,-56.601963,0,-0.6428386793561274
21155,40.441124,-56.768513,0,-0.594348490189167
21156,40.42114,-56.92133,0,-0.5539772059687463
21157,40.392445,-57.018627,0,-0.520538127129597
21158,40.44016,-57.03974,0,-0.5235694982963224
21159,40.45903,-57.037823,0,-0.5428504288567736
21160,40.45483,-57.075638,0,-0.5667019151686054
21161,40.46152,-57.228233,0,-0.4888849723886735
21162,40.507828,-57.14249,0,-0.5105980495828928
21163,40.501232,-57.123707,0,-0.4806720714369639
21164,40.47487,-57.00595,0,-0.5031841146751262
21165,40.304836,-56.72216,0,-0.5577487956761837
21166,40.26409,-56.700855,0,-0.5750205616261309
21167,40.26772,-56.657124,0,-0.603054870168018
21168,40.278088,-56.625206,0,-0.6135471742450945
21169,40.27587,-56.594463,0,-0.6259428974268594
21170,40.197952,-56.52142,0,-0.5866173187639525
21171,40.151905,-56.448807,0,-0.5934907766419927
21172,40.071457,-56.46061,0,-0.6077546704265069
21173,40.08748,-56.58159,0,-0.5681471037480906
21174,40.05322,-56.44659,0,-0.5530372459170485
21175,39.97433,-56.381863,0,-0.5186699565268476
21176,39.98343,-56.384327,0,-0.5936200211491012
21177,40.00391,-56.545345,0,-0.5695922923275761
21178,40.00816,-56.62884,0,-0.5653507225942898
21179,39.93469,-56.65577,0,-0.5517213018446716
21180,39.966274,-56.748646,0,-0.5277053225237927
21181,40.110165,-56.87341,0,-0.48496063917283516
21182,40.15008,-56.974545,0,-0.47964986488074257
21183,40.184464,-57.05647,0,-0.4482199506520973
21184,40.21654,-57.021072,0,-0.4603806838209376
21185,40.291996,-57.337822,0,-0.46416402302902127
21186,40.276417,-57.34347,0,-0.46798261073904357
21187,40.198845,-57.642277,0,-0.40911761250146866
21188,40.16464,-57.645176,0,-0.424920690870638
21189,39.934185,-57.882637,0,-0.4074609329103513
21190,39.924305,-57.88013,0,-0.3914698625308424
21191,39.971104,-57.838062,0,-0.3836564446011045
21192,39.871525,-57.98405,0,-0.3569850781341793
21193,39.90774,-57.952297,0,-0.3772882152508518
21194,39.85618,-58.013916,0,-0.36939255081659034
21195,39.755344,-57.90374,0,-0.37364587005052285
21196,39.734474,-57.855602,1,-0.4082716484549407
21197,2.4040709,-74.29967,1,-0.4344730348960169
21198,17.268454,-66.77686,1,-0.44047702972623665
