,Name,Score
255,MarginSampling_round_12-epoch=79-train_loss=0.27704.ckpt,0.9224056252660201
256,MarginSampling_round_12-epoch=89-train_loss=0.25275.ckpt,0.9425015249002939
257,MarginSampling_round_12-epoch=99-train_loss=0.26197.ckpt,0.923328433646514
258,MarginSampling_round_8-epoch=49-train_loss=0.27357.ckpt,0.932850593923993
259,MarginSampling_round_8-epoch=59-train_loss=0.28747.ckpt,0.9357056777803974
260,MarginSampling_round_8-epoch=69-train_loss=0.26797.ckpt,0.9396606018340965
261,MarginSampling_round_8-epoch=79-train_loss=0.26351.ckpt,0.9328782517945231
262,MarginSampling_round_8-epoch=89-train_loss=0.24866.ckpt,0.9317996906375512
263,MarginSampling_round_8-epoch=99-train_loss=0.25916.ckpt,0.9168248221264551
264,MarginSampling_round_9-epoch=49-train_loss=0.28361.ckpt,0.9253645756538149
265,MarginSampling_round_9-epoch=59-train_loss=0.27279.ckpt,0.9388761526573833
266,MarginSampling_round_9-epoch=69-train_loss=0.28017.ckpt,0.9344537462212712
267,MarginSampling_round_9-epoch=79-train_loss=0.26397.ckpt,0.9254495055550668
268,MarginSampling_round_9-epoch=89-train_loss=0.25487.ckpt,0.9397918842556179
269,MarginSampling_round_9-epoch=99-train_loss=0.25847.ckpt,0.9406617866867353
270,RandomSampling_round_10-epoch=49-train_loss=0.15848.ckpt,0.8849669553010224
271,RandomSampling_round_10-epoch=59-train_loss=0.17661.ckpt,0.9075384308141368
272,RandomSampling_round_10-epoch=69-train_loss=0.17169.ckpt,0.8944259044178677
273,RandomSampling_round_10-epoch=79-train_loss=0.14748.ckpt,0.8918294940358018
274,RandomSampling_round_10-epoch=89-train_loss=0.17245.ckpt,0.9024785813480538
275,RandomSampling_round_10-epoch=99-train_loss=0.16390.ckpt,0.9074535965981102
276,RandomSampling_round_11-epoch=49-train_loss=0.15029.ckpt,0.905147359309208
277,RandomSampling_round_11-epoch=59-train_loss=0.16367.ckpt,0.9127778923920425
278,RandomSampling_round_11-epoch=69-train_loss=0.17236.ckpt,0.9119057520478105
279,RandomSampling_round_11-epoch=79-train_loss=0.16242.ckpt,0.9022961658114788
280,RandomSampling_round_11-epoch=89-train_loss=0.14853.ckpt,0.9113985198860902
281,RandomSampling_round_11-epoch=99-train_loss=0.14550.ckpt,0.9131464500737457
282,RandomSampling_round_12-epoch=49-train_loss=0.15463.ckpt,0.9197627366523806
283,RandomSampling_round_12-epoch=59-train_loss=0.14941.ckpt,0.8972752929905414
284,RandomSampling_round_12-epoch=69-train_loss=0.13111.ckpt,0.9033917568437617
285,RandomSampling_round_12-epoch=79-train_loss=0.16138.ckpt,0.8822945055645856
286,RandomSampling_round_12-epoch=89-train_loss=0.14290.ckpt,0.9027835412158645
287,RandomSampling_round_12-epoch=99-train_loss=0.14096.ckpt,0.9104459246689363
288,RandomSampling_round_8-epoch=49-train_loss=0.16369.ckpt,0.9086527022412447
289,RandomSampling_round_8-epoch=59-train_loss=0.17516.ckpt,0.9223046388541247
290,RandomSampling_round_8-epoch=69-train_loss=0.17303.ckpt,0.9005049738395023
291,RandomSampling_round_8-epoch=79-train_loss=0.15342.ckpt,0.9138858223612386
292,RandomSampling_round_8-epoch=89-train_loss=0.16643.ckpt,0.9032010984374785
293,RandomSampling_round_8-epoch=99-train_loss=0.17688.ckpt,0.9191744113683107
294,RandomSampling_round_9-epoch=49-train_loss=0.14898.ckpt,0.9050509005170808
295,RandomSampling_round_9-epoch=59-train_loss=0.15577.ckpt,0.9146144119092854
296,RandomSampling_round_9-epoch=69-train_loss=0.16536.ckpt,0.9141051730745484
297,RandomSampling_round_9-epoch=79-train_loss=0.16161.ckpt,0.8936244083809568
298,RandomSampling_round_9-epoch=89-train_loss=0.14353.ckpt,0.906214817677566
299,RandomSampling_round_9-epoch=99-train_loss=0.16603.ckpt,0.9138070759639958
300,VarRatio_round_10-epoch=49-train_loss=0.28323.ckpt,0.9267778848145556
301,VarRatio_round_10-epoch=59-train_loss=0.27790.ckpt,0.9355349371779668
302,VarRatio_round_10-epoch=69-train_loss=0.27628.ckpt,0.9339079160730033
303,VarRatio_round_10-epoch=79-train_loss=0.27028.ckpt,0.9305240082477245
304,VarRatio_round_10-epoch=89-train_loss=0.26941.ckpt,0.9433916418127359
305,VarRatio_round_10-epoch=99-train_loss=0.25880.ckpt,0.9355225052375895
306,VarRatio_round_11-epoch=49-train_loss=0.28745.ckpt,0.9479111169999359
307,VarRatio_round_11-epoch=59-train_loss=0.30868.ckpt,0.9476213911871094
308,VarRatio_round_11-epoch=69-train_loss=0.27382.ckpt,0.9310088861047761
309,VarRatio_round_11-epoch=79-train_loss=0.26586.ckpt,0.944967793944634
310,VarRatio_round_11-epoch=89-train_loss=0.26628.ckpt,0.9295791632782966
311,VarRatio_round_11-epoch=99-train_loss=0.26636.ckpt,0.9434471358107377
312,VarRatio_round_12-epoch=49-train_loss=0.29685.ckpt,0.9555505524438621
